"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"COL463","1","Dar seguimiento al estudio sobre políticas públicas para las cadenas de valor en Colombia, y la conferencia regional sobre las cadenas de valor favorables a los pobr","2013-07-01","start-actual","2015-07-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2015","309874.152257",""
"COL464","1","Teje la Vida- Empoderamiento de niños, niñas, jóvenes y mujeres para que se conviertan en agentes activos del cambio.","2012-05-01","start-actual","2014-05-01","end-actual","Open Society Foundations - OSF","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2012","2014","110527.619936",""
"COL465","1","PAZalobien: Educación para la paz","2011-09-01","start-actual","2014-09-01","end-actual","United States Institute of Peace","USA","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2011","2014","464571.0",""
"COL466","1","FORTALECIMIENTO Y CUALIFICACIÓN DE ESTRATEGIAS DE ATENCIÓN PSICOSOCIAL Y SALUD MENTAL PARA VÍCTIMAS DE SECUESTRO EN COLOMBIA","2013-01-05","start-actual","2014-01-05","end-actual","United States Institute of Peace","USA","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2013","2014","29511.8255",""
"COL467","1","Estrategia de recuperación integral del territorio colectivo del consejo comunitario de los ríos La Larga y Tumaradó (Chocó)","2013-05-01","start-actual","2014-01-01","end-actual","CCFD – Terre Solidaire","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","53711.5197245",""
"COL468","1","Bloqueras Solidarias","2012-10-01","start-actual","2013-10-01","end-actual","Cemex","DAC","Colombia","COL","730","Reconstruction relief (including recovery)","Implementation","2012","2013","88200.0029004",""
"COL469","1","Proyecto optimización y potabilización del sistema de Acuerducto del corregimiento de pacurita","2013-01-01","start-actual","2014-01-01","end-actual","Help in Action|Ferrovial","DAC","Colombia","COL","140","Water supply and sanitation","Implementation","2013","2014","136896.719441",""
"COL470","1","Mujeres Creadoras","2012-07-01","start-actual","2013-07-01","end-actual","Empower","DAC","Colombia","COL","420","Women","Implementation","2012","2013","34364.5300788",""
"COL471","1","Agua para la Educación, Educación para el Agua","2013-02-01","start-actual","2015-02-01","end-actual","Siemens Foundation","DAC","Colombia","COL","140","Water supply and sanitation","Implementation","2013","2015","110176.787749",""
"COL472","1","En casa, protegidos del invierno","2013-02-01","start-actual","2014-01-01","end-actual","ETEX|Latin America Service Centers|MISEREOR|SELAVIP","DAC","Colombia","COL","140","Water supply and sanitation","Implementation","2013","2014","33827.928288",""
"COL473","1","Acceso, conservación de recursos y Soberanía alimentaria de la comunidad de Las Piedras, municipio de Tolú Viejo, Sincelejo","2012-10-01","start-actual","2013-10-01","end-actual","SWISSAID","CHE","Colombia","COL","140","Water supply and sanitation","Implementation","2012","2013","42464.7407403",""
"COL474","1","Apoyo a procesos de Autodesarrollo de Comunidades indigenas Misak, Nasa y Afrodescendientes en el departamento del Cauca (Colombia) (FUNDESO)","2012-03-01","start-actual","2014-09-01","end-actual","Foundation for Sustainable Development – FUNDESO","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","8988.77922491",""
"COL475","1","Mitigando la brecha y promoviendo la justicia racial: Un semillero de entrenamiento jurídico avanzado para abogados afrocolombianos","2012-01-01","start-actual","2013-10-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","429556.625986",""
"COL476","1","Ataques a Líderes de Personas Desplazadas y Comunidades Afro-Colombianas","2012-01-01","start-actual","2013-07-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","147276.557481",""
"COL477","1","Proyecto para fortalecer la incidencia pública de las organizaciones de la población afro-colombiana que integran el PCN","2012-05-01","start-actual","2014-05-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","39273.7486615",""
"COL478","1","Inclusión social en la Región Andina y el Cono Sur: multimedia para el Aniversario 50 de la Fundación Ford","2012-06-15","start-actual","2013-06-15","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","196368.743308",""
"COL479","1","Desesencializar y desracializar: producción situada de representaciones negras, afrocolombianas, palenqueras y raizales en el Caribe colombiano","2013-02-01","start-actual","2014-02-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","9037.99610748",""
"COL480","1","Mitigando la brecha y promoviendo la justicia racial: Semillero de entrenamiento jurídico avanzado para abogados afrocolombianos","2012-11-01","start-actual","2014-11-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","255279.3663",""
"COL481","1","Programa de apoyo a la población afrodescendiente e indígena colombiana en estadísticas laborales y de condiciones de vida, epidemiológicas y en otros componentes","2012-07-01","start-actual","2014-01-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","222380.72889",""
"COL482","1","Actividades de promoción alrededor de la cultura con los beneficiarios Indígenas y Afrodescendientes","2013-08-01","start-actual","2014-08-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","113620.522494",""
"COL483","1","Desarrollar un cambio social y el premio al liderazgo con un enfoque en los afrodescendientes y los pueblos indígenas","2013-06-01","start-actual","2014-06-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","206582.768171",""
"COL484","1","Fortalecimiento de grupos productivos de jóvenes de la comunidad Nasa del Cauca.","2012-08-01","start-actual","2014-08-01","end-actual","Inter-American Fundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","18597.101835",""
"COL485","1","Mejoramiento de los ingresos en los teritorios indígenas en el Vichada.","2012-07-01","start-actual","2014-07-01","end-actual","Inter-American Fundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","116326.879848",""
"COL486","1","Mejoramiento de las relaciones interétnicas","2012-06-04","start-actual","2015-06-04","end-actual","Inter-American Fundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","143594.643544",""
"COL487","1","Agentes de Cambio: participación activa del cambio social","2012-07-01","start-actual","2013-07-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","368191.393702",""
"COL488","1","Proyecto Colombia LISTA","2012-09-01","start-actual","2014-01-01","end-actual","Citi Foundation|Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2012","2014","34364.5300788",""
"COL489","1","Formación y Vinculación Laboral en el sector de hotelería y turismo para jóvenes de estratos 1 y 2 en la ciudad de Cartagena","2013-03-15","start-actual","2013-12-15","end-actual","The Clinton Foundation","DAC","Colombia","COL","110","Education","Implementation","2013","2013","258228.460214",""
"COL490","1","Proyecto Capital","2011-06-01","start-actual","2014-01-01","end-actual","Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2011","2014","71428.57",""
"COL491","1","Proyecto Little BIG Money","2012-05-01","start-actual","2014-01-01","end-actual","Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2012","2014","272514.6509",""
"COL492","1","Proyecto Graduación","2012-05-01","start-actual","2014-01-01","end-actual","Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2012","2014","603833.885671",""
"COL493","1",""" NUEVA GENERACIÓN PACÍFICO 2021: Primera Fase - Programa de fortalecimiento de capacidades individuales y colectivas - Nuevos referentes y actores para la integración regional y nacional Región Pacífico","2013-02-01","start-actual","2016-02-01","end-actual","Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2013","2016","206582.768171",""
"COL494","1","Hoja de ruta para la sostenibilidad de los resultados del Pathways to Higher Education (PHE) en la región andina y el cono sur","2013-02-01","start-actual","2014-02-01","end-actual","Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2013","2014","149772.506924",""
"COL495","1","Proyecto para incrementar el acceso a la educación superior de población afro-colombiana","2012-01-01","start-actual","2015-09-01","end-actual","Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2012","2015","24000.5118155",""
"COL496","1","Diseño de una modelo de política pública para la implementación de políticas de acción afirmativa en Colombia.","2012-07-01","start-actual","2013-10-01","end-actual","Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2012","2013","196368.743308",""
"COL497","1","Abogacía y Educación Legal para la Inclusión Social en América Latina. Propuesta para la etapa 2012-2013","2012-01-01","start-actual","2014-01-01","end-actual","Ford Foundation","DAC","Colombia","COL","110","Education","Implementation","2012","2014","392737.486615",""
"COL498","1","FORTALECIMIENTO DE LA CAPACIDAD DE PARTICIPACION E INCIDENCIA SOCIOPOLITICA DE LAS MUJERES Y LOS JOVENES EN LA CONSTRUCCION DE SU DESARROLLO CON EQUIDAD; EN LOS MUNICIPIOS DE GUACHENÉ Y PUERTO TEJADA EN EL DEPARTAMENTO DEL CAUCA. COLOMBIA.","2013-01-01","start-actual","2014-01-01","end-actual","MISEREOR","DAC","Colombia","COL","110","Education","Implementation","2013","2014","145307.22039",""
"COL499","1","Mi Comunidad Soñada: Manzanillo del Mar y Tierra Baja","2012-07-01","start-actual","2013-07-01","end-actual","Give to Colombia","DAC","Colombia","COL","420","Women","Implementation","2012","2013","136464.494474",""
"COL500","1","""Programa de gestión social y ambiental participativa con la comunidad de los corregimientos de San Cristóbal y San Sebastián de Palmitas del Municipio de Medellín"" III Fase","2011-12-30","start-actual","2013-12-30","end-actual","Setem Technologies","DAC","Colombia","COL","420","Women","Implementation","2011","2013","721923.0",""
"COL501","1","Fortalecimiento de iniciativas productivas y empoderamiento social y político de ASOMUPROSAN y de diez organizaciones de mujeres en el Municipio de Los Palmitos, Sucre.","2012-01-01","start-actual","2014-01-01","end-actual","SWISSAID","CHE","Colombia","COL","420","Women","Implementation","2012","2014","52462.8553058",""
"COL502","1","Ayudando a los niños, niñas, adolescentes y jóvenes a restablecer sus derechos","2013-03-01","start-actual","2013-12-01","end-actual","Children of the Andes","DAC","Colombia","COL","160","Other social infrastructure and services","Implementation","2013","2013","38734.2690321",""
"COL503","1","Programa Proniño para la prevención y Erradicación del Trabajo Infantil","2013-01-01","start-actual","2014-01-01","end-actual","Telefonica Foundation","DAC","Colombia","COL","160","Other social infrastructure and services","Implementation","2013","2014","71903.972975",""
"COL504","1","Abre tus Ojos","2012-01-04","start-actual","2014-01-04","end-actual","International Committee for the Development of Peoples – CISP","DAC","Colombia","COL","160","Other social infrastructure and services","Implementation","2012","2014","253397.662817",""
